"...1","filename","TeamId","TeamName","UserId","UserName","DisplayName","RegisterDate","PerformanceTier","SubmissionDate","Score"
18502,"siim-isic-melanoma-classification-privateleaderboard.csv",4996712,"prvi",653364,"prokaj","prvi","07/01/2016",2,2020-06-13 07:51:56,0.9026
18508,"siim-isic-melanoma-classification-privateleaderboard.csv",4996599,"Konstantin Maksimov",296161,"maksimovka","Konstantin Maksimov","02/18/2015",3,2020-06-04 07:06:28,0.9024
18511,"siim-isic-melanoma-classification-privateleaderboard.csv",4997129,"abdelatif",1671314,"moussaid","abdelatif","02/26/2018",2,2020-06-04 12:22:56,0.9024
18513,"siim-isic-melanoma-classification-privateleaderboard.csv",5049241,"Diego Gomez",666816,"diegoalejogm","Diego Gomez","07/20/2016",1,2020-06-06 18:59:48,0.9024
18516,"siim-isic-melanoma-classification-privateleaderboard.csv",5010033,"fzhurd",678980,"fzhurd","fzhurd","08/04/2016",1,2020-06-28 20:46:58,0.9024
18524,"siim-isic-melanoma-classification-privateleaderboard.csv",5200860,"alxhrzg",1655851,"alxhrzg","alxhrzg","02/21/2018",0,2020-07-03 07:58:25,0.9022
18526,"siim-isic-melanoma-classification-privateleaderboard.csv",4997259,"MAK",418775,"muhammedazamkhan","MAK","09/14/2015",2,2020-08-03 01:44:28,0.9021
18528,"siim-isic-melanoma-classification-privateleaderboard.csv",5006806,"Vitali Burachonok",1002100,"byrachonok","Vitali Burachonok","04/02/2017",2,2020-06-02 17:25:30,0.9021
18529,"siim-isic-melanoma-classification-privateleaderboard.csv",4999430,"YUV4R4J",2735730,"gyuv4r4j","Y(<.>)Y","01/23/2019",2,2020-06-02 18:42:24,0.902
18530,"siim-isic-melanoma-classification-privateleaderboard.csv",4999825,"Der_Informatiker",4988275,"derinformatiker","Der Informatiker","04/29/2020",1,2020-08-17 21:10:10,0.9019
18531,"siim-isic-melanoma-classification-privateleaderboard.csv",5016275,"Matteo Gabardi",1322637,"neodymium","Matteo Gabardi","10/09/2017",1,2020-08-15 12:24:44,0.9018
18532,"siim-isic-melanoma-classification-privateleaderboard.csv",5287473,"HuangJing7890",4906301,"huangjing7890","HuangJing7890","04/18/2020",0,2020-07-27 00:40:10,0.9018
18539,"siim-isic-melanoma-classification-privateleaderboard.csv",5104499,"Harsh Nagouda",4264489,"harshnagouda","Harsh Nagouda","12/30/2019",1,2020-08-17 17:51:36,0.9015
18546,"siim-isic-melanoma-classification-privateleaderboard.csv",5302821,"Anatoly Pavlov",506327,"datasciencegeek","Anatoly Pavlov","01/17/2016",1,2020-08-17 23:38:29,0.9013
18550,"siim-isic-melanoma-classification-privateleaderboard.csv",5335189,"mmi",5584457,"caiofarias","Caio Farias","08/06/2020",0,2020-08-17 17:15:49,0.9012
18552,"siim-isic-melanoma-classification-privateleaderboard.csv",5192914,"Maronoon",4980264,"yutarooguri","Riguo","04/28/2020",1,2020-07-06 13:24:56,0.9011
18555,"siim-isic-melanoma-classification-privateleaderboard.csv",5143436,"js5381",3258797,"jinsoo5381","grdnsrtipofri1222","05/22/2019",1,2020-08-17 05:47:44,0.901
18558,"siim-isic-melanoma-classification-privateleaderboard.csv",5024175,"Meenakshi",3875169,"meenakshiramaswamy","Meenakshi","10/17/2019",2,2020-08-15 14:51:01,0.9008
18560,"siim-isic-melanoma-classification-privateleaderboard.csv",4997244,"Bac Nguyen",1938879,"backaggle","automata","05/24/2018",3,2020-06-08 06:37:55,0.9007
18561,"siim-isic-melanoma-classification-privateleaderboard.csv",5201540,"V.Prasanna Kumar",1433386,"vpkprasanna","V.Prasanna Kumar","11/20/2017",2,2020-07-19 11:01:13,0.9007
18563,"siim-isic-melanoma-classification-privateleaderboard.csv",5304917,"Damn black dots",1391201,"kcs93023","CheonSeong Kang","11/05/2017",2,2020-08-17 22:33:02,0.9006
18564,"siim-isic-melanoma-classification-privateleaderboard.csv",5304917,"Damn black dots",4213746,"kyunghoonhur","kyunghoon Hur","12/16/2019",2,2020-08-17 22:33:02,0.9006
18565,"siim-isic-melanoma-classification-privateleaderboard.csv",5304917,"Damn black dots",2090581,"ddw02141","Sangwon Lee","07/23/2018",1,2020-08-17 22:33:02,0.9006
18568,"siim-isic-melanoma-classification-privateleaderboard.csv",5005855,"Bhaskar Dey",3532972,"bhaskardey09","Bhaskar Dey","08/01/2019",1,2020-07-14 09:58:19,0.9005
18573,"siim-isic-melanoma-classification-privateleaderboard.csv",5002403,"ZJWang1997",5181589,"lingqian","Lingqian","05/28/2020",0,2020-07-30 05:59:17,0.9005
18575,"siim-isic-melanoma-classification-privateleaderboard.csv",5111737,"Albert Andrea",4545586,"albertandrea","Albert Andrea","02/23/2020",1,2020-06-25 05:37:15,0.9004
18576,"siim-isic-melanoma-classification-privateleaderboard.csv",5185188,"Dochi",1377638,"telljoy","soomiles","10/31/2017",2,2020-06-29 18:21:02,0.9004
18585,"siim-isic-melanoma-classification-privateleaderboard.csv",5113405,"Cory Binnersley",81199,"binnersley","Cory Binnersley","01/19/2013",2,2020-06-17 03:43:34,0.9002
18587,"siim-isic-melanoma-classification-privateleaderboard.csv",5147494,"Lavasesha",2193958,"lavasesha","Lavasesha","08/30/2018",1,2020-07-04 10:05:40,0.9
18590,"siim-isic-melanoma-classification-privateleaderboard.csv",5017318,"why_not",908483,"eakdag","erkut","02/11/2017",2,2020-07-12 15:14:16,0.8995
18596,"siim-isic-melanoma-classification-privateleaderboard.csv",5310622,"Pete Jones",1656619,"petejones","Gábor Hollandi","02/21/2018",2,2020-08-17 11:38:14,0.8992
18597,"siim-isic-melanoma-classification-privateleaderboard.csv",5008824,"GentleManSquad",3514793,"morizin","Mohammed Rizin V K","07/28/2019",3,2020-08-17 20:19:07,0.8992
18598,"siim-isic-melanoma-classification-privateleaderboard.csv",5124951,"m.kawakami",4355519,"mkawakami","m.kawakami","01/20/2020",2,2020-08-16 15:09:08,0.8992
18601,"siim-isic-melanoma-classification-privateleaderboard.csv",5115886,"ihunhhG",3895102,"ihunhhg","ihunhhG","10/21/2019",0,2020-06-16 12:32:20,0.8992
18608,"siim-isic-melanoma-classification-privateleaderboard.csv",5144612,"Sumon Kanti Dey",872089,"sumon23","Sumon Kanti Dey","01/17/2017",2,2020-06-27 10:36:27,0.8987
18615,"siim-isic-melanoma-classification-privateleaderboard.csv",5363269,"Habatoo",4766441,"kristinapuks","Kristina Puks","03/29/2020",0,2020-08-06 15:07:09,0.8985
18616,"siim-isic-melanoma-classification-privateleaderboard.csv",5330831,"mm_lab",3530696,"manuelmusngi","manuelmusngi","07/31/2019",1,2020-08-06 17:42:57,0.8985
18617,"siim-isic-melanoma-classification-privateleaderboard.csv",5307635,"Ababa",2744237,"alibaba19","Ali Zaidi","01/25/2019",2,2020-08-16 23:59:37,0.8985
18625,"siim-isic-melanoma-classification-privateleaderboard.csv",5174758,"doteeee",964619,"narendra","doteeee","03/13/2017",2,2020-08-09 05:00:49,0.8981
18630,"siim-isic-melanoma-classification-privateleaderboard.csv",5074295,"opir_pb",3597476,"aaabrashkina","Anna Abrashkina","08/19/2019",1,2020-07-10 09:54:30,0.8979
18632,"siim-isic-melanoma-classification-privateleaderboard.csv",5074295,"opir_pb",4615104,"avf1311","AVF1311","03/05/2020",0,2020-07-10 09:54:30,0.8979
18641,"siim-isic-melanoma-classification-privateleaderboard.csv",5357468,"SamW",3118625,"xiaoyaopeng","SamW","04/21/2019",1,2020-08-17 15:20:09,0.8977
18644,"siim-isic-melanoma-classification-privateleaderboard.csv",5010646,"teketou",3839040,"ranside","ranside","10/10/2019",0,2020-06-24 13:21:45,0.8976
18645,"siim-isic-melanoma-classification-privateleaderboard.csv",5346759,"GOSS",1865152,"gossan","GOSS","04/28/2018",2,2020-08-09 14:08:04,0.8975
18646,"siim-isic-melanoma-classification-privateleaderboard.csv",4999099,"Ivan Furs",2252831,"zvukztyshyny","Ivan Furs","09/16/2018",1,2020-06-22 06:25:43,0.8975
18647,"siim-isic-melanoma-classification-privateleaderboard.csv",5194182,"ningqiaz",2203442,"ningqiaz","ningqiaz","09/02/2018",0,2020-07-01 23:55:23,0.8973
18651,"siim-isic-melanoma-classification-privateleaderboard.csv",5048805,"Hengjian Jia",298334,"hengjianjia","HJ","02/20/2015",1,2020-08-15 19:05:43,0.8971
18655,"siim-isic-melanoma-classification-privateleaderboard.csv",5071448,"Brian Smith",2002974,"bsmit1659","Brian Smith","06/18/2018",1,2020-06-11 12:30:17,0.8967
18661,"siim-isic-melanoma-classification-privateleaderboard.csv",4997792,"scumed",3489134,"scusywxy","scumed","07/21/2019",3,2020-08-05 11:10:27,0.8964
18663,"siim-isic-melanoma-classification-privateleaderboard.csv",5304120,"RxRx",630244,"remananr","RxRx","06/01/2016",1,2020-08-17 18:04:45,0.8962
18664,"siim-isic-melanoma-classification-privateleaderboard.csv",5103460,"Kishan Joshi",2857024,"joshi98kishan","Kishan Joshi","02/24/2019",1,2020-07-19 19:01:24,0.8962
18666,"siim-isic-melanoma-classification-privateleaderboard.csv",5029826,"maxun0",2687008,"elmaxuno","Максим Еремеев","01/09/2019",2,2020-08-03 17:23:44,0.896
18667,"siim-isic-melanoma-classification-privateleaderboard.csv",4998241,"ShubhankarMohan",449927,"bitthal","ShubhankarMohan","10/24/2015",2,2020-07-22 18:41:34,0.8958
18671,"siim-isic-melanoma-classification-privateleaderboard.csv",5204405,"Team J",2091366,"kami2suukyi","HIROFUMI OHTA","07/23/2018",2,2020-08-16 23:49:47,0.8957
18674,"siim-isic-melanoma-classification-privateleaderboard.csv",5074174,"Bohanlee",2694219,"lab223","Bohanlee","01/11/2019",1,2020-06-12 07:18:52,0.8956
18676,"siim-isic-melanoma-classification-privateleaderboard.csv",5002318,"Alexander Medvedsky",1142106,"aleksandren","Alexander Medvedsky","06/26/2017",1,2020-08-05 18:29:30,0.8955
18677,"siim-isic-melanoma-classification-privateleaderboard.csv",5031934,"Salman",3516796,"micheomaano","Salman","07/28/2019",2,2020-06-09 17:12:59,0.8954
18683,"siim-isic-melanoma-classification-privateleaderboard.csv",5356433,"yujian",1263966,"lalalayujian","yujian","09/13/2017",1,2020-08-08 16:03:49,0.895
18689,"siim-isic-melanoma-classification-privateleaderboard.csv",5365906,"team_opir_gky",4041944,"konstantinyu","Konstantin_","11/15/2019",0,2020-08-08 04:44:24,0.8948
18690,"siim-isic-melanoma-classification-privateleaderboard.csv",5365906,"team_opir_gky",4788618,"mariyashirshova","Mariya Shirshova","04/01/2020",0,2020-08-08 04:44:24,0.8948
18691,"siim-isic-melanoma-classification-privateleaderboard.csv",5365906,"team_opir_gky",4765845,"elenatregubenko","Elena Tregubenko","03/29/2020",0,2020-08-08 04:44:24,0.8948
18697,"siim-isic-melanoma-classification-privateleaderboard.csv",5008248,"Vijeth Dsouza",3640637,"dsouzavijeth","Vijeth Dsouza","08/29/2019",0,2020-07-06 10:40:58,0.8947
18700,"siim-isic-melanoma-classification-privateleaderboard.csv",5081578,"Dao Thanh Binh",3454612,"tbd1g18","Dao Thanh Binh","07/12/2019",1,2020-06-14 09:51:21,0.8946
18701,"siim-isic-melanoma-classification-privateleaderboard.csv",5125748,"Brijesh",2095431,"genesisstorm","Brijesh Parmar","07/24/2018",0,2020-07-07 16:52:10,0.8945
18704,"siim-isic-melanoma-classification-privateleaderboard.csv",5008509,"Manish Nayak",1570001,"nitwmanish","Manish Nayak","01/21/2018",1,2020-07-01 07:46:59,0.8942
18708,"siim-isic-melanoma-classification-privateleaderboard.csv",5290442,"Varun Gadre",2063242,"varungadre0910","Varun Gadre","07/12/2018",1,2020-07-29 18:54:13,0.894
18713,"siim-isic-melanoma-classification-privateleaderboard.csv",5133448,"Vaibhav Raj Pandey",5208529,"vaibhavrajpandey","Vaibhav Raj Pandey","06/01/2020",0,2020-06-20 06:13:55,0.8938
18716,"siim-isic-melanoma-classification-privateleaderboard.csv",5194559,"Bingi Hari Nath",3824542,"havinath","Bingi","10/08/2019",2,2020-07-14 06:37:18,0.8938
18723,"siim-isic-melanoma-classification-privateleaderboard.csv",5275334,"lynn",1620145,"lynnxie","lynn","02/08/2018",0,2020-07-17 12:19:17,0.8935
18724,"siim-isic-melanoma-classification-privateleaderboard.csv",5216337,"haruto",4366580,"suichongmingshi","haruto","01/22/2020",1,2020-08-14 10:33:41,0.8935
18725,"siim-isic-melanoma-classification-privateleaderboard.csv",5211320,"Phát Trương",5413421,"phattruong97","Phát Trương","07/04/2020",0,2020-08-15 17:55:51,0.8933
18727,"siim-isic-melanoma-classification-privateleaderboard.csv",5153420,"drzeus",997142,"djvivekj","drzeus","03/30/2017",1,2020-08-17 23:23:07,0.8931
18729,"siim-isic-melanoma-classification-privateleaderboard.csv",5009120,"hatem amine",2768833,"hatemamine","ⵀⴰⵜⴻⵎ ⵎ'ⵀⴰⵎⴻⴷ ⴰⵎⵉⵏⴻ","02/01/2019",1,2020-06-07 10:15:22,0.8929
18730,"siim-isic-melanoma-classification-privateleaderboard.csv",5374315,"NNA_team",4471048,"nikolayanikolaev","Nikolay A. Nikolaev","02/11/2020",0,2020-08-10 09:02:59,0.8926
18731,"siim-isic-melanoma-classification-privateleaderboard.csv",5374315,"NNA_team",4662098,"ostrastdaria","konyukhova-do","03/13/2020",0,2020-08-10 09:02:59,0.8926
18732,"siim-isic-melanoma-classification-privateleaderboard.csv",5374315,"NNA_team",4648702,"lentochka","Lentochka","03/11/2020",0,2020-08-10 09:02:59,0.8926
18733,"siim-isic-melanoma-classification-privateleaderboard.csv",5075763,"EkusuyArumatik",4318052,"ekusuyarumatik","YK","01/12/2020",0,2020-07-21 21:42:27,0.8925
18734,"siim-isic-melanoma-classification-privateleaderboard.csv",5021086,"Zvi Lapp",2873305,"lappzvi","Zvi Lapp","02/27/2019",0,2020-07-27 04:21:01,0.8924
18735,"siim-isic-melanoma-classification-privateleaderboard.csv",5136605,"vrajs5",241774,"chevli","vrajs5","09/30/2014",3,2020-07-26 14:43:37,0.8924
18736,"siim-isic-melanoma-classification-privateleaderboard.csv",5005038,"Xavier Holt",3697052,"xvrhlt","Xavier Holt","09/12/2019",0,2020-06-01 10:47:41,0.8923
18737,"siim-isic-melanoma-classification-privateleaderboard.csv",4996787,"Sergei Varibrus",319251,"suribit","Sergei Varibrus","03/26/2015",1,2020-06-13 02:25:52,0.8922
18743,"siim-isic-melanoma-classification-privateleaderboard.csv",4997673,"sunnyff",94530,"sunnyff","sunnyff","04/11/2013",0,2020-08-17 22:01:57,0.8918
18753,"siim-isic-melanoma-classification-privateleaderboard.csv",5265755,"hanjianyu",3153772,"jumpback","hanjianyu","04/29/2019",0,2020-07-15 07:30:33,0.8908
18761,"siim-isic-melanoma-classification-privateleaderboard.csv",4997848,"Team1994",1777609,"tdh512194","Archsel","04/01/2018",1,2020-06-10 10:36:33,0.8901
18762,"siim-isic-melanoma-classification-privateleaderboard.csv",4997848,"Team1994",1278797,"hoangnguyenkcv","hoangnguyen","09/20/2017",0,2020-06-10 10:36:33,0.8901
18766,"siim-isic-melanoma-classification-privateleaderboard.csv",5004522,"YouHan Lee",1155353,"youhanlee","YouHan Lee","07/05/2017",4,2020-08-14 03:05:04,0.89
18769,"siim-isic-melanoma-classification-privateleaderboard.csv",5129812,"ARJUN TANDON",3837241,"nooblearning","ARJUN TANDON","10/10/2019",1,2020-08-17 17:15:49,0.8894
18770,"siim-isic-melanoma-classification-privateleaderboard.csv",5136206,"KevinPerkins",611617,"kap20k4","KevinPerkins","05/12/2016",0,2020-06-19 21:32:55,0.8894
18771,"siim-isic-melanoma-classification-privateleaderboard.csv",5359884,"Moshood Olawale",3881793,"wallmosh","Moshood Olawale","10/18/2019",1,2020-08-07 22:56:47,0.8894
18772,"siim-isic-melanoma-classification-privateleaderboard.csv",5160120,"Vadasz",1612496,"vadasz","Vadasz","02/05/2018",1,2020-07-06 06:27:35,0.8893
18777,"siim-isic-melanoma-classification-privateleaderboard.csv",4997054,"Brian Farrar",1083130,"jbfarrar","Brian Farrar","05/19/2017",2,2020-08-05 23:01:01,0.8891
18784,"siim-isic-melanoma-classification-privateleaderboard.csv",4998779,"Jayaram",1628265,"jayaramanjay97","Jayaram","02/11/2018",1,2020-06-04 15:22:55,0.8888
18787,"siim-isic-melanoma-classification-privateleaderboard.csv",5030773,"Adauto Pereira de Almeida",1538030,"adautopereira","Adauto Pereira de Almeida","01/08/2018",1,2020-07-06 21:00:31,0.8884
18789,"siim-isic-melanoma-classification-privateleaderboard.csv",5303160,"wangxl123",1513702,"wangxl123","wangxl123","12/24/2017",0,2020-07-24 00:13:15,0.8883
18790,"siim-isic-melanoma-classification-privateleaderboard.csv",5134033,"Syarizo",3651737,"akamatsu12","AKKA","09/01/2019",0,2020-08-10 13:40:22,0.8883
18791,"siim-isic-melanoma-classification-privateleaderboard.csv",5134033,"Syarizo",3655656,"nntanaka","tanaka","09/02/2019",0,2020-08-10 13:40:22,0.8883
18792,"siim-isic-melanoma-classification-privateleaderboard.csv",5134033,"Syarizo",3182808,"josohnso","hmurase","05/05/2019",1,2020-08-10 13:40:22,0.8883
18793,"siim-isic-melanoma-classification-privateleaderboard.csv",5134033,"Syarizo",4377604,"tkasuga","tkasuga","01/24/2020",0,2020-08-10 13:40:22,0.8883
18794,"siim-isic-melanoma-classification-privateleaderboard.csv",5134033,"Syarizo",4377595,"taoyama2","TAoyama2","01/24/2020",0,2020-08-10 13:40:22,0.8883
18796,"siim-isic-melanoma-classification-privateleaderboard.csv",5005737,"Ahmed Omar",4096522,"ahmedomar42","Ahmed Omar","11/24/2019",1,2020-07-21 13:25:24,0.8878
18797,"siim-isic-melanoma-classification-privateleaderboard.csv",5377579,"KiraTheSurgeon",3597596,"giodio","JoJo7Coder","08/19/2019",0,2020-08-10 13:33:27,0.8878
18807,"siim-isic-melanoma-classification-privateleaderboard.csv",5279019,"PPP",3515624,"linlin884","PPP","07/28/2019",1,2020-08-14 00:59:50,0.8872
18808,"siim-isic-melanoma-classification-privateleaderboard.csv",4997382,"D.Va",1569655,"lianyi","D.Va","01/21/2018",0,2020-06-22 20:02:19,0.8871
18809,"siim-isic-melanoma-classification-privateleaderboard.csv",5310016,"oshan",328371,"oshanm","oshan","04/08/2015",1,2020-08-15 02:36:05,0.8871
18811,"siim-isic-melanoma-classification-privateleaderboard.csv",5373780,"AndrSl",4177309,"aalian","Aalian","12/09/2019",0,2020-08-09 13:07:28,0.8869
18812,"siim-isic-melanoma-classification-privateleaderboard.csv",5373780,"AndrSl",4439585,"marina2206","Marina Blinova","02/05/2020",0,2020-08-09 13:07:28,0.8869
18823,"siim-isic-melanoma-classification-privateleaderboard.csv",5066036,"Ji Wong Park",3986216,"jiwongpark","Ji Wong Park","11/06/2019",1,2020-08-17 15:06:13,0.8861
18824,"siim-isic-melanoma-classification-privateleaderboard.csv",5078085,"Juju Shine",512571,"marshmalloww","Juju Shine","01/25/2016",0,2020-06-17 01:00:43,0.8861
18826,"siim-isic-melanoma-classification-privateleaderboard.csv",5262202,"jixw",3273136,"jixw123","jixw","05/26/2019",0,2020-07-16 06:30:58,0.8859
18830,"siim-isic-melanoma-classification-privateleaderboard.csv",4998399,"[ods.ai] Vassily Baranov",1626686,"vassilybar","Vassily Baranov","02/10/2018",2,2020-07-29 04:17:54,0.8855
18831,"siim-isic-melanoma-classification-privateleaderboard.csv",5362443,"fukafuka",3018095,"fukafuka","fukafuka","03/31/2019",1,2020-08-17 18:20:56,0.8853
18833,"siim-isic-melanoma-classification-privateleaderboard.csv",5020812,"ahmed anis",782212,"ahmedanis03","ahmed anis","11/07/2016",1,2020-06-09 11:46:25,0.885
18838,"siim-isic-melanoma-classification-privateleaderboard.csv",5100814,"zefirchik",3711596,"zefirchik","zefirchik","09/15/2019",2,2020-08-17 20:16:37,0.8849
18839,"siim-isic-melanoma-classification-privateleaderboard.csv",5301275,"Jose Julio Rodrigo",1255460,"jjrobots","Jose Julio Rodrigo","09/08/2017",0,2020-08-11 07:46:53,0.8848
18841,"siim-isic-melanoma-classification-privateleaderboard.csv",5225243,"Asmar",2591993,"asmarmuqeet1122","Asmar","12/08/2018",0,2020-07-15 19:58:55,0.8847
18848,"siim-isic-melanoma-classification-privateleaderboard.csv",5002572,"Nikolay Romanenkov",4198801,"nikolayromanenkov","Nikolay Romanenkov","12/13/2019",1,2020-06-01 15:41:43,0.8844
18849,"siim-isic-melanoma-classification-privateleaderboard.csv",5001683,"Soham Das",3520207,"sohamdas08","Soham Das","07/29/2019",1,2020-06-02 08:43:47,0.8844
18851,"siim-isic-melanoma-classification-privateleaderboard.csv",5003261,"Yagudin Amir",1644067,"yagudinamir","Yagudin Amir","02/16/2018",2,2020-05-28 18:36:36,0.8844
